site,height,sasdate,latitude,longitude,hour,episode,weekdep,hourinches,siteName,datetime
IN21,300,05DEC11,29.897,-81.183,-26,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.873,-80.766,-27,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.872,-80.371,-28,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.882,-79.984,-29,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.894,-79.584,-30,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.908,-79.165,-31,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.938,-78.731,-32,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.002,-78.297,-33,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.099,-77.876,-34,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.218,-77.466,-35,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.356,-77.06,-36,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.508,-76.654,-37,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.669,-76.256,-38,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.83,-75.87,-39,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.992,-75.504,-40,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.161,-75.152,-41,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.344,-74.807,-42,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.537,-74.471,-43,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.746,-74.142,-44,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.976,-73.824,-45,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,32.226,-73.52,-46,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,32.494,-73.234,-47,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,32.777,-72.97,-48,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,38.594,-85.531,-1,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,38.254,-85.759,-2,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,37.729,-86.061,-3,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,37.028,-86.39,-4,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,36.248,-86.606,-5,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,35.447,-86.688,-6,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,34.693,-86.648,-7,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,34.036,-86.496,-8,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,33.468,-86.277,-9,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,32.973,-86.029,-10,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,32.56,-85.781,-11,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,32.212,-85.53,-12,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.914,-85.282,-13,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.657,-85.032,-14,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.433,-84.781,-15,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.241,-84.539,-16,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.054,-84.296,-17,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.86,-84.037,-18,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.668,-83.763,-19,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.489,-83.467,-20,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.316,-83.142,-21,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.147,-82.779,-22,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.019,-82.38,-23,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.943,-81.955,-24,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.893,-81.519,-25,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.856,-81.091,-26,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.837,-80.682,-27,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.84,-80.292,-28,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.852,-79.907,-29,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.865,-79.507,-30,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.879,-79.086,-31,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.911,-78.65,-32,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,29.976,-78.217,-33,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.074,-77.797,-34,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.195,-77.389,-35,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.335,-76.984,-36,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.487,-76.577,-37,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.649,-76.177,-38,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.811,-75.79,-39,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,30.974,-75.424,-40,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.145,-75.071,-41,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.33,-74.725,-42,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.526,-74.387,-43,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.739,-74.057,-44,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,31.973,-73.737,-45,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,32.227,-73.432,-46,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,32.5,-73.146,-47,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,500,05DEC11,32.788,-72.881,-48,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,38.841,-85.322,-1,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,38.701,-85.379,-2,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,38.412,-85.569,-3,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,37.988,-85.803,-4,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,37.385,-86.094,-5,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,36.662,-86.324,-6,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,35.892,-86.419,-7,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,35.136,-86.418,-8,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,34.473,-86.311,-9,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,33.891,-86.136,-10,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,33.373,-85.929,-11,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,32.911,-85.715,-12,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,32.512,-85.498,-13,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,32.171,-85.275,-14,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.869,-85.043,-15,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.595,-84.796,-16,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.362,-84.547,-17,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.149,-84.296,-18,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.936,-84.032,-19,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.736,-83.754,-20,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.551,-83.454,-21,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.372,-83.122,-22,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.2,-82.752,-23,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.069,-82.345,-24,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.988,-81.914,-25,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.931,-81.473,-26,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.889,-81.038,-27,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.866,-80.618,-28,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.864,-80.214,-29,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.875,-79.818,-30,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.89,-79.411,-31,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.908,-78.983,-32,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,29.943,-78.536,-33,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.012,-78.092,-34,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.115,-77.662,-35,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.242,-77.244,-36,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.384,-76.828,-37,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.542,-76.419,-38,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.71,-76.019,-39,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,30.877,-75.633,-40,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.046,-75.266,-41,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.224,-74.915,-42,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.414,-74.577,-43,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.617,-74.248,-44,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,31.837,-73.927,-45,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,32.076,-73.616,-46,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,32.333,-73.32,-47,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,32.607,-73.044,-48,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,38.716,-85.378,-1,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,38.448,-85.551,-2,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,38.05,-85.784,-3,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,37.461,-86.083,-4,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,36.732,-86.349,-5,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,35.942,-86.495,-6,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,35.155,-86.527,-7,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,34.455,-86.426,-8,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,33.848,-86.239,-9,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,33.314,-86,-10,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,32.847,-85.748,-11,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,32.455,-85.491,-12,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,32.125,-85.233,-13,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.848,-84.974,-14,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.611,-84.707,-15,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.406,-84.442,-16,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.229,-84.188,-17,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.056,-83.934,-18,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.883,-83.67,-19,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.711,-83.392,-20,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.543,-83.09,-21,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.383,-82.757,-22,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.243,-82.39,-23,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.142,-81.989,-24,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.075,-81.572,-25,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.023,-81.157,-26,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,29.982,-80.749,-27,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,29.963,-80.356,-28,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,29.967,-79.976,-29,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,29.98,-79.592,-30,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,29.992,-79.191,-31,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.005,-78.763,-32,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.038,-78.316,-33,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.106,-77.879,-34,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.205,-77.46,-35,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.329,-77.052,-36,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.469,-76.642,-37,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.626,-76.233,-38,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.79,-75.829,-39,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,30.956,-75.444,-40,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.126,-75.081,-41,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.308,-74.731,-42,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.503,-74.388,-43,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.713,-74.05,-44,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,31.941,-73.72,-45,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,32.191,-73.403,-46,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,32.46,-73.104,-47,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,300,05DEC11,32.748,-72.825,-48,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,38.611,-85.488,-1,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,38.269,-85.722,-2,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,37.747,-86.036,-3,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,37.046,-86.372,-4,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,36.248,-86.624,-5,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,35.431,-86.746,-6,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,34.657,-86.721,-7,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,33.97,-86.573,-8,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,33.377,-86.339,-9,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,32.864,-86.071,-10,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,32.439,-85.794,-11,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,32.073,-85.516,-12,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.755,-85.243,-13,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.495,-84.964,-14,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.284,-84.68,-15,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.095,-84.406,-16,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.924,-84.143,-17,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.762,-83.883,-18,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.606,-83.61,-19,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.454,-83.318,-20,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.304,-83.001,-21,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.16,-82.651,-22,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.042,-82.268,-23,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.962,-81.852,-24,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.911,-81.424,-25,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.87,-80.997,-26,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.838,-80.578,-27,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.826,-80.171,-28,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.834,-79.774,-29,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.851,-79.376,-30,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.871,-78.96,-31,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.893,-78.514,-32,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,29.938,-78.051,-33,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.02,-77.602,-34,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.135,-77.17,-35,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.273,-76.747,-36,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.427,-76.328,-37,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.598,-75.916,-38,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.778,-75.514,-39,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,30.958,-75.132,-40,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.144,-74.77,-41,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.34,-74.427,-42,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.55,-74.093,-43,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,31.776,-73.766,-44,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,32.019,-73.446,-45,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,32.281,-73.139,-46,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,32.559,-72.85,-47,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,500,05DEC11,32.854,-72.581,-48,Nov-Dec 2011,1891,0.11,Clifty Falls State Park,05DEC11:10:00
IN21,100,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.18,Clifty Falls State Park,05DEC11:14:00
IN21,100,05DEC11,38.808,-85.254,-1,Nov-Dec 2011,1891,0.18,Clifty Falls State Park,05DEC11:14:00
